Date,Close,Open,High,Low,Change
2004-02-05,1.254,1.2538,1.2639,1.2521,0.0005
2004-02-06,1.2704,1.2551,1.2725,1.2511,0.0131
2004-02-09,1.2691,1.2612,1.2764,1.2604,-0.001
2004-02-10,1.2695,1.2695,1.279,1.268,0.0003
2004-02-11,1.2831,1.2673,1.2838,1.2647,0.010700000000000001
2004-02-12,1.2802,1.2829,1.2847,1.2785,-0.0023
2004-02-13,1.274,1.2807,1.2895,1.2715,-0.0048
2004-02-16,1.2776,1.2752,1.2792,1.2715,0.0028000000000000004
2004-02-17,1.2837,1.2771,1.2879,1.2752,0.0048
2004-02-18,1.2677,1.2844,1.2929,1.2659,-0.0125
2004-02-19,1.2713,1.2695,1.2739,1.2652,0.0028000000000000004
2004-02-20,1.2532,1.2712,1.2766,1.2493,-0.014199999999999999
2004-02-23,1.2554,1.251,1.2596,1.2451,0.0018
2004-02-24,1.2686,1.2557,1.2715,1.2522,0.0105
2004-02-25,1.2496,1.2685,1.271,1.2475,-0.015
2004-02-26,1.2435,1.2498,1.2517,1.2382,-0.0049
2004-02-27,1.249,1.2438,1.251,1.2373,0.0044
2004-03-01,1.2445,1.2489,1.2544,1.2422,-0.0036
2004-03-02,1.2223,1.2465,1.247,1.2196,-0.0178
2004-03-03,1.2208,1.222,1.2226,1.2059,-0.0012
2004-03-04,1.2197,1.2207,1.2245,1.2134,-0.0009
2004-03-05,1.2376,1.2198,1.2433,1.2174,0.0147
2004-03-08,1.2404,1.2387,1.2416,1.2336,0.0023
2004-03-09,1.2319,1.2406,1.2463,1.2274,-0.0069
2004-03-10,1.2241,1.2321,1.234,1.2195,-0.0063
2004-03-11,1.2358,1.2238,1.2358,1.2162,0.0096
2004-03-12,1.2217,1.2355,1.2374,1.2172,-0.011399999999999999
2004-03-15,1.2269,1.2189,1.232,1.2188,0.0043
2004-03-16,1.2265,1.2266,1.2374,1.2237,-0.0003
2004-03-17,1.2237,1.2271,1.229,1.2178,-0.0023
2004-03-18,1.239,1.2235,1.2436,1.222,0.0125
2004-03-19,1.2272,1.2386,1.2408,1.2254,-0.0095
2004-03-22,1.2336,1.2287,1.2403,1.2222,0.0052
2004-03-23,1.2329,1.2334,1.2371,1.2265,-0.0006
2004-03-24,1.2129,1.2336,1.2369,1.2118,-0.016200000000000003
2004-03-25,1.2129,1.2131,1.2203,1.2097,0.0
2004-03-26,1.2133,1.2136,1.2213,1.2072,0.0003
2004-03-29,1.2159,1.2127,1.2172,1.205,0.0021
2004-03-30,1.2168,1.2158,1.2231,1.2151,0.0007000000000000001
2004-03-31,1.2315,1.2166,1.2325,1.2165,0.0121
2004-04-01,1.2361,1.2315,1.2391,1.2252,0.0037
2004-04-02,1.2138,1.2365,1.2374,1.2102,-0.018000000000000002
2004-04-05,1.2014,1.2113,1.213,1.1982,-0.0102
2004-04-06,1.2113,1.2006,1.2134,1.1982,0.008199999999999999
2004-04-07,1.2174,1.213,1.2199,1.205,0.005
2004-04-08,1.2081,1.2173,1.2223,1.2059,-0.0076
2004-04-09,1.2086,1.2083,1.2117,1.2064,0.0004
2004-04-12,1.2081,1.2085,1.21,1.2051,-0.0004
2004-04-13,1.1945,1.2078,1.2083,1.1904,-0.0113
2004-04-14,1.1963,1.1946,1.1976,1.1866,0.0015
2004-04-15,1.1984,1.1957,1.1996,1.1895,0.0018
2004-04-16,1.2001,1.1978,1.205,1.1923,0.0014000000000000002
2004-04-19,1.201,1.2012,1.2081,1.2003,0.0007000000000000001
2004-04-20,1.1859,1.2004,1.2012,1.1842,-0.0126
2004-04-21,1.1845,1.1855,1.1919,1.1816,-0.0012
2004-04-22,1.1911,1.1837,1.1915,1.1784,0.005600000000000001
2004-04-23,1.1846,1.1908,1.1946,1.1799,-0.0055000000000000005
2004-04-26,1.1858,1.1808,1.1887,1.1762,0.001
2004-04-27,1.1928,1.1856,1.1947,1.1829,0.0059
2004-04-28,1.184,1.1929,1.1956,1.1821,-0.0074
2004-04-29,1.1966,1.1848,1.1984,1.1803,0.0106
2004-04-30,1.1982,1.1967,1.2014,1.192,0.0013
2004-05-03,1.1932,1.1995,1.2001,1.1921,-0.0042
2004-05-04,1.2111,1.1939,1.2118,1.1926,0.015
2004-05-05,1.2161,1.2104,1.218,1.2096,0.0040999999999999995
2004-05-06,1.2077,1.2166,1.2175,1.2061,-0.0069
2004-05-07,1.1885,1.2071,1.2137,1.1876,-0.0159
2004-05-10,1.1837,1.1877,1.1894,1.181,-0.004
2004-05-11,1.1877,1.1829,1.1892,1.1789,0.0034000000000000002
2004-05-12,1.1899,1.1864,1.1942,1.1832,0.0019
2004-05-13,1.182,1.1908,1.1932,1.1772,-0.0066
2004-05-14,1.1881,1.1812,1.1902,1.178,0.0052
2004-05-17,1.2022,1.189,1.2062,1.1875,0.011899999999999999
2004-05-18,1.1955,1.2014,1.2039,1.193,-0.005600000000000001
2004-05-19,1.2014,1.1953,1.2046,1.1937,0.0049
2004-05-20,1.1963,1.2018,1.202,1.1891,-0.0042
2004-05-21,1.1997,1.1964,1.2071,1.1951,0.0028000000000000004
2004-05-24,1.2003,1.1987,1.2026,1.1932,0.0005
2004-05-25,1.2098,1.201,1.2131,1.1987,0.0079
2004-05-26,1.2114,1.2099,1.2145,1.2079,0.0013
2004-05-27,1.2269,1.2114,1.2289,1.2087,0.0128
2004-05-28,1.2214,1.2268,1.2298,1.2199,-0.0045000000000000005
2004-05-31,1.2186,1.2238,1.2244,1.2177,-0.0023
2004-06-01,1.2248,1.2186,1.2267,1.2155,0.0051
2004-06-02,1.221,1.2245,1.2308,1.2207,-0.0031
2004-06-03,1.2219,1.2209,1.2254,1.217,0.0007000000000000001
2004-06-04,1.2266,1.2216,1.23,1.214,0.0038
2004-06-07,1.2319,1.2299,1.2341,1.2292,0.0043
2004-06-08,1.2262,1.2323,1.2353,1.2247,-0.0046
2004-06-09,1.2042,1.226,1.2276,1.2037,-0.0179
2004-06-10,1.2107,1.204,1.2118,1.2022,0.0054
2004-06-11,1.2009,1.2113,1.2116,1.1963,-0.008100000000000001
2004-06-14,1.2054,1.1984,1.2088,1.1953,0.0037
2004-06-15,1.2161,1.2056,1.217,1.2027,0.0089
2004-06-16,1.2012,1.2162,1.2171,1.198,-0.0123
2004-06-17,1.2042,1.2008,1.2079,1.1991,0.0025
2004-06-18,1.2142,1.2043,1.2148,1.1974,0.0083
2004-06-21,1.2114,1.2143,1.2145,1.2076,-0.0023
2004-06-22,1.2113,1.2114,1.2132,1.2066,-0.0001
2004-06-23,1.2091,1.2114,1.2194,1.2062,-0.0018
2004-06-24,1.2175,1.2095,1.219,1.204,0.0069
2004-06-25,1.2174,1.2178,1.2188,1.2106,-0.0001
2004-06-28,1.2187,1.2174,1.2231,1.2122,0.0011
2004-06-29,1.2079,1.2183,1.2193,1.2068,-0.0089
2004-06-30,1.2187,1.2077,1.2205,1.2064,0.0089
2004-07-01,1.2161,1.2188,1.2207,1.213,-0.0021
2004-07-02,1.2326,1.2158,1.2331,1.2145,0.013600000000000001
2004-07-05,1.2291,1.2329,1.2339,1.2273,-0.0028000000000000004
2004-07-06,1.2288,1.2285,1.2333,1.2264,-0.0002
2004-07-07,1.2374,1.2286,1.2391,1.2272,0.006999999999999999
2004-07-08,1.2389,1.2367,1.2409,1.234,0.0012
2004-07-09,1.2415,1.239,1.2424,1.2368,0.0021
2004-07-12,1.2413,1.2412,1.2439,1.2382,-0.0002
2004-07-13,1.2333,1.2411,1.2413,1.2299,-0.0064
2004-07-14,1.2384,1.2337,1.2424,1.2318,0.0040999999999999995
2004-07-15,1.2357,1.238,1.2393,1.2326,-0.0022
2004-07-16,1.2453,1.2356,1.2462,1.2327,0.0078000000000000005
2004-07-19,1.2443,1.2443,1.2464,1.2397,-0.0008
2004-07-20,1.2329,1.2441,1.2457,1.2299,-0.0092
2004-07-21,1.227,1.2332,1.2354,1.2211,-0.0048
2004-07-22,1.2252,1.2259,1.2296,1.2231,-0.0015
2004-07-23,1.2094,1.2254,1.2268,1.2086,-0.0129
2004-07-26,1.2147,1.2106,1.2173,1.2087,0.0044
2004-07-27,1.2056,1.2146,1.2191,1.2033,-0.0075
2004-07-28,1.2055,1.2059,1.208,1.1998,-0.0001
2004-07-29,1.2037,1.2052,1.2098,1.1991,-0.0015
2004-07-30,1.202,1.2038,1.2124,1.2001,-0.0014000000000000002
2004-08-02,1.2023,1.2071,1.2096,1.2015,0.0002
2004-08-03,1.2052,1.2024,1.2077,1.1991,0.0024
2004-08-04,1.2052,1.2047,1.2069,1.197,0.0
2004-08-05,1.206,1.205,1.2075,1.2018,0.0007000000000000001
2004-08-06,1.2279,1.2062,1.2294,1.2045,0.0182
2004-08-09,1.2271,1.2288,1.2292,1.2245,-0.0007000000000000001
2004-08-10,1.2226,1.2271,1.2322,1.2226,-0.0037
2004-08-11,1.2228,1.2223,1.225,1.2194,0.0002
2004-08-12,1.225,1.2219,1.2302,1.2212,0.0018
2004-08-13,1.2376,1.2251,1.2377,1.2173,0.0103
2004-08-16,1.2361,1.238,1.2382,1.2315,-0.0012
2004-08-17,1.2357,1.2359,1.2392,1.2312,-0.0003
2004-08-18,1.2339,1.2353,1.2368,1.2285,-0.0015
2004-08-19,1.2367,1.233,1.2381,1.2328,0.0023
2004-08-20,1.2312,1.2372,1.2385,1.2278,-0.0044
2004-08-23,1.2134,1.2319,1.2319,1.2132,-0.014499999999999999
2004-08-24,1.2083,1.2138,1.2172,1.2061,-0.0042
2004-08-25,1.2083,1.2084,1.2117,1.2051,0.0
2004-08-26,1.2106,1.2085,1.2123,1.2041,0.0019
2004-08-27,1.2008,1.2106,1.214,1.2004,-0.008100000000000001
2004-08-30,1.2058,1.2014,1.2071,1.1987,0.0042
2004-08-31,1.2188,1.2055,1.2197,1.2043,0.0108
2004-09-01,1.2198,1.2182,1.2224,1.2144,0.0008
2004-09-02,1.2177,1.2194,1.2202,1.214,-0.0017000000000000001
2004-09-03,1.2052,1.2172,1.2197,1.2041,-0.0103
2004-09-06,1.206,1.2063,1.2083,1.2046,0.0007000000000000001
2004-09-07,1.2107,1.2065,1.2114,1.2053,0.0039000000000000003
2004-09-08,1.2184,1.2107,1.2194,1.2025,0.0064
2004-09-09,1.2229,1.2186,1.2241,1.2159,0.0037
2004-09-10,1.2262,1.2234,1.2313,1.2196,0.0027
2004-09-13,1.2258,1.2268,1.2288,1.2222,-0.0003
2004-09-14,1.2248,1.2261,1.2298,1.2224,-0.0008
2004-09-15,1.2151,1.2249,1.2264,1.2134,-0.0079
2004-09-16,1.2186,1.215,1.2201,1.212,0.0029
2004-09-17,1.2199,1.2186,1.2228,1.2159,0.0011
2004-09-20,1.2178,1.2173,1.218,1.2126,-0.0017000000000000001
2004-09-21,1.2331,1.2169,1.2349,1.2166,0.0126
2004-09-22,1.2268,1.2332,1.2334,1.2226,-0.0051
2004-09-23,1.2268,1.2267,1.2337,1.2255,0.0
2004-09-24,1.2278,1.2268,1.2368,1.2239,0.0008
2004-09-27,1.2303,1.2282,1.2316,1.2246,0.002
2004-09-28,1.2326,1.2299,1.2352,1.2281,0.0019
2004-09-29,1.2332,1.2325,1.2344,1.2289,0.0005
2004-09-30,1.2432,1.233,1.2445,1.2311,0.008100000000000001
2004-10-01,1.2414,1.2435,1.2441,1.2384,-0.0014000000000000002
2004-10-04,1.2293,1.2404,1.2406,1.226,-0.0097
2004-10-05,1.2312,1.2288,1.2332,1.2262,0.0015
2004-10-06,1.2288,1.2313,1.2325,1.2246,-0.0019
2004-10-07,1.2285,1.2283,1.2315,1.2271,-0.0002
2004-10-08,1.2407,1.2286,1.2437,1.2284,0.009899999999999999
2004-10-11,1.2383,1.2417,1.2422,1.2367,-0.0019
2004-10-12,1.2321,1.2386,1.2393,1.2286,-0.005
2004-10-13,1.2346,1.2328,1.236,1.2227,0.002
2004-10-14,1.238,1.2342,1.2424,1.2321,0.0028000000000000004
2004-10-15,1.2466,1.238,1.2508,1.2334,0.0069
2004-10-18,1.2496,1.2479,1.2538,1.2462,0.0024
2004-10-19,1.2519,1.2494,1.253,1.2451,0.0018
2004-10-20,1.2586,1.2517,1.2631,1.2489,0.0054
2004-10-21,1.2618,1.2584,1.2654,1.257,0.0025
2004-10-22,1.2687,1.2611,1.2689,1.2599,0.0055000000000000005
2004-10-25,1.2807,1.2713,1.2833,1.271,0.0095
2004-10-26,1.2755,1.2811,1.2843,1.2723,-0.0040999999999999995
2004-10-27,1.2708,1.2748,1.2813,1.2692,-0.0037
2004-10-28,1.2746,1.2698,1.2767,1.263,0.003
2004-10-29,1.2785,1.2744,1.2802,1.2709,0.0031
2004-11-01,1.2752,1.2805,1.2833,1.2717,-0.0026
2004-11-02,1.2727,1.2753,1.2758,1.2663,-0.002
2004-11-03,1.282,1.2738,1.283,1.2656,0.0073
2004-11-04,1.2869,1.2821,1.2898,1.2789,0.0038
2004-11-05,1.2967,1.2872,1.2971,1.2761,0.0076
2004-11-08,1.2919,1.2971,1.2986,1.2904,-0.0037
2004-11-09,1.2894,1.2916,1.2941,1.2881,-0.0019
2004-11-10,1.2889,1.2898,1.3007,1.2847,-0.0004
2004-11-11,1.2906,1.2888,1.2921,1.2858,0.0013
2004-11-12,1.2976,1.2906,1.299,1.2875,0.0054
2004-11-15,1.2948,1.2976,1.3001,1.2915,-0.0022
2004-11-16,1.2957,1.2944,1.2995,1.2916,0.0007000000000000001
2004-11-17,1.3039,1.2957,1.305,1.295,0.0063
2004-11-18,1.2956,1.3033,1.3076,1.2939,-0.0064
2004-11-19,1.302,1.296,1.307,1.2938,0.0049
2004-11-22,1.3043,1.3035,1.3053,1.3009,0.0018
2004-11-23,1.3082,1.3046,1.3107,1.2974,0.003
2004-11-24,1.3177,1.3088,1.3181,1.308,0.0073
2004-11-25,1.3247,1.3188,1.3251,1.3161,0.0053
2004-11-26,1.3293,1.3249,1.3333,1.3184,0.0034999999999999996
2004-11-29,1.3272,1.3268,1.3304,1.3228,-0.0016
2004-11-30,1.3293,1.3279,1.3335,1.323,0.0016
2004-12-01,1.3329,1.3283,1.3337,1.3274,0.0027
2004-12-02,1.327,1.3346,1.3384,1.3234,-0.0044
2004-12-03,1.3456,1.3271,1.3463,1.3256,0.013999999999999999
2004-12-06,1.3401,1.3442,1.3458,1.3389,-0.0040999999999999995
2004-12-07,1.3426,1.3406,1.3471,1.3388,0.0019
2004-12-08,1.3338,1.3427,1.3436,1.3193,-0.0066
2004-12-09,1.3319,1.334,1.3365,1.3251,-0.0014000000000000002
2004-12-10,1.3225,1.3315,1.3318,1.3137,-0.0070999999999999995
2004-12-13,1.3311,1.3197,1.3329,1.3188,0.006500000000000001
2004-12-14,1.3303,1.3315,1.3338,1.3258,-0.0006
2004-12-15,1.3385,1.3303,1.3447,1.3261,0.0062
2004-12-16,1.3244,1.34,1.3431,1.3204,-0.0105
2004-12-17,1.3309,1.3241,1.3318,1.3226,0.0049
2004-12-20,1.3394,1.3334,1.3415,1.3298,0.0064
2004-12-21,1.3371,1.3396,1.3409,1.335,-0.0017000000000000001
2004-12-22,1.3388,1.3369,1.3407,1.3344,0.0013
2004-12-23,1.3511,1.339,1.352,1.3381,0.0092
2004-12-24,1.3531,1.3518,1.3552,1.3487,0.0015
2004-12-27,1.3616,1.353,1.3642,1.3514,0.0063
2004-12-28,1.3611,1.3617,1.3647,1.3588,-0.0004
2004-12-29,1.3605,1.3615,1.3647,1.3556,-0.0004
2004-12-30,1.3639,1.3609,1.3671,1.3575,0.0025
2004-12-31,1.3558,1.3638,1.3662,1.3511,-0.0059
2005-01-03,1.3463,1.3547,1.3582,1.3386,-0.006999999999999999
2005-01-04,1.3272,1.3466,1.3496,1.3249,-0.014199999999999999
2005-01-05,1.3262,1.3282,1.3305,1.3215,-0.0008
2005-01-06,1.3171,1.3262,1.3286,1.3156,-0.0069
2005-01-07,1.3054,1.3171,1.3251,1.3024,-0.0089
2005-01-10,1.3084,1.3061,1.3124,1.3049,0.0023
2005-01-11,1.3114,1.308,1.3172,1.3066,0.0023
2005-01-12,1.3265,1.3109,1.3294,1.3082,0.0115
2005-01-13,1.3218,1.3257,1.3268,1.3192,-0.0034999999999999996
2005-01-14,1.3106,1.3218,1.3226,1.3056,-0.0085
2005-01-17,1.3064,1.3102,1.3129,1.3064,-0.0032
2005-01-18,1.3027,1.3061,1.3076,1.2994,-0.0028000000000000004
2005-01-19,1.3001,1.3024,1.3119,1.2963,-0.002
2005-01-20,1.2968,1.3009,1.3025,1.2921,-0.0025
2005-01-21,1.305,1.2966,1.3069,1.293,0.0063
2005-01-24,1.3056,1.3039,1.3102,1.3026,0.0005
2005-01-25,1.2974,1.3056,1.3079,1.2943,-0.0063
2005-01-26,1.3084,1.297,1.3109,1.2964,0.0085
2005-01-27,1.3035,1.3083,1.3126,1.301,-0.0037
2005-01-28,1.3044,1.3043,1.3084,1.2985,0.0007000000000000001
2005-01-31,1.3034,1.3034,1.306,1.2974,-0.0008
2005-02-01,1.3042,1.3037,1.3069,1.3001,0.0006
2005-02-02,1.3036,1.3047,1.3096,1.3009,-0.0005
2005-02-03,1.2973,1.3026,1.3038,1.2939,-0.0048
2005-02-04,1.2872,1.2974,1.3044,1.2863,-0.0078000000000000005
2005-02-07,1.2759,1.2856,1.2865,1.273,-0.0088
2005-02-08,1.2769,1.2761,1.2801,1.2731,0.0008
2005-02-09,1.2805,1.2766,1.2817,1.2739,0.0028000000000000004
2005-02-10,1.2876,1.2811,1.2907,1.2739,0.0055000000000000005
2005-02-11,1.2866,1.2877,1.2898,1.2845,-0.0008
2005-02-14,1.2963,1.2879,1.2991,1.2874,0.0075
2005-02-15,1.302,1.2976,1.3054,1.2954,0.0044
2005-02-16,1.3032,1.3028,1.3066,1.2955,0.0009
2005-02-17,1.307,1.303,1.3091,1.3014,0.0029
2005-02-18,1.3072,1.307,1.3083,1.3011,0.0002
2005-02-21,1.3063,1.3048,1.3083,1.3034,-0.0007000000000000001
2005-02-22,1.3251,1.3064,1.3264,1.3054,0.0144
2005-02-23,1.3213,1.3254,1.3275,1.3186,-0.0029
2005-02-24,1.3203,1.3211,1.3272,1.3175,-0.0008
2005-02-25,1.3243,1.3196,1.3249,1.3142,0.003
2005-02-28,1.3237,1.3244,1.3281,1.3231,-0.0005
2005-03-01,1.3186,1.3226,1.3234,1.3167,-0.0039000000000000003
2005-03-02,1.3131,1.3188,1.319,1.3087,-0.0042
2005-03-03,1.311,1.3141,1.3168,1.3097,-0.0016
2005-03-04,1.3241,1.311,1.326,1.3089,0.01
2005-03-07,1.3209,1.3241,1.3251,1.318,-0.0024
2005-03-08,1.3344,1.3211,1.3363,1.3207,0.0102
2005-03-09,1.3388,1.3342,1.3426,1.3331,0.0033
2005-03-10,1.3428,1.3393,1.3458,1.337,0.003
2005-03-11,1.3454,1.3417,1.3482,1.3392,0.0019
2005-03-14,1.3371,1.3459,1.3479,1.3333,-0.0062
2005-03-15,1.3308,1.3371,1.3413,1.3296,-0.004699999999999999
2005-03-16,1.3421,1.3306,1.3439,1.3289,0.0085
2005-03-17,1.3377,1.3417,1.3423,1.3342,-0.0033
2005-03-18,1.3318,1.3377,1.3388,1.3264,-0.0044
2005-03-21,1.3172,1.3312,1.3317,1.3139,-0.011000000000000001
2005-03-22,1.3087,1.3157,1.3228,1.3053,-0.006500000000000001
2005-03-23,1.2988,1.3077,1.3089,1.2959,-0.0076
2005-03-24,1.2941,1.299,1.3035,1.2932,-0.0036
2005-03-25,1.2958,1.2943,1.2971,1.2927,0.0013
2005-03-28,1.2889,1.2961,1.2965,1.2854,-0.0053
2005-03-29,1.2921,1.2889,1.2957,1.2875,0.0025
2005-03-30,1.2923,1.2927,1.2986,1.291,0.0002
2005-03-31,1.2963,1.2917,1.302,1.291,0.0031
2005-04-01,1.2908,1.296,1.306,1.2869,-0.0042
2005-04-04,1.2849,1.2881,1.2906,1.2816,-0.0046
2005-04-05,1.2858,1.2853,1.2879,1.2799,0.0007000000000000001
2005-04-06,1.2872,1.2857,1.2912,1.2838,0.0011
2005-04-07,1.2855,1.2872,1.2941,1.2844,-0.0013
2005-04-08,1.2938,1.2853,1.2944,1.2809,0.006500000000000001
2005-04-11,1.2976,1.2925,1.3005,1.2906,0.0029
2005-04-12,1.2923,1.2973,1.3018,1.2864,-0.0040999999999999995
2005-04-13,1.2917,1.2917,1.2955,1.2849,-0.0005
2005-04-14,1.2807,1.2921,1.2923,1.2767,-0.0085
2005-04-15,1.2917,1.2799,1.2941,1.2776,0.0086
2005-04-18,1.3016,1.2914,1.3047,1.2877,0.0077
2005-04-19,1.3057,1.302,1.3078,1.298,0.0031
2005-04-20,1.3085,1.3054,1.3104,1.2988,0.0021
2005-04-21,1.3054,1.3091,1.3127,1.3025,-0.0024
2005-04-22,1.3068,1.3051,1.3098,1.3022,0.0011
2005-04-25,1.3001,1.3064,1.3065,1.2954,-0.0051
2005-04-26,1.299,1.299,1.3017,1.2944,-0.0008
2005-04-27,1.2929,1.2994,1.2994,1.2904,-0.004699999999999999
2005-04-28,1.29,1.2925,1.2944,1.2881,-0.0022
2005-04-29,1.2873,1.2898,1.2982,1.2853,-0.0021
2005-05-02,1.2864,1.2862,1.2877,1.2837,-0.0007000000000000001
2005-05-03,1.2868,1.2853,1.2917,1.2826,0.0003
2005-05-04,1.2946,1.2871,1.2974,1.2867,0.0060999999999999995
2005-05-05,1.2959,1.2952,1.2992,1.2925,0.001
2005-05-06,1.2837,1.296,1.2967,1.281,-0.009399999999999999
2005-05-09,1.2868,1.2817,1.2878,1.2789,0.0024
2005-05-10,1.2883,1.2866,1.2893,1.2814,0.0012
2005-05-11,1.2804,1.2881,1.2915,1.2777,-0.0060999999999999995
2005-05-12,1.267,1.2805,1.2816,1.2664,-0.0105
2005-05-13,1.2618,1.2673,1.2691,1.2611,-0.0040999999999999995
2005-05-16,1.2635,1.2626,1.2651,1.258,0.0013
2005-05-17,1.2605,1.2628,1.2666,1.2592,-0.0024
2005-05-18,1.2679,1.2612,1.2692,1.2586,0.0059
2005-05-19,1.2643,1.2675,1.2692,1.2605,-0.0028000000000000004
2005-05-20,1.2559,1.2637,1.2656,1.2536,-0.0066
2005-05-23,1.2578,1.2544,1.2599,1.2534,0.0015
2005-05-24,1.2579,1.2569,1.2632,1.2556,0.0001
2005-05-25,1.2603,1.2577,1.262,1.2549,0.0019
2005-05-26,1.2512,1.2605,1.2618,1.2496,-0.0072
2005-05-27,1.2575,1.2515,1.2593,1.2509,0.005
2005-05-30,1.2473,1.2534,1.2548,1.2462,-0.008100000000000001
2005-05-31,1.231,1.2473,1.2487,1.2295,-0.0131
2005-06-01,1.2188,1.2306,1.2343,1.216,-0.009899999999999999
2005-06-02,1.2275,1.2207,1.23,1.2184,0.0070999999999999995
2005-06-03,1.2235,1.2275,1.2346,1.2205,-0.0033
2005-06-06,1.2257,1.2224,1.2296,1.2218,0.0018
2005-06-07,1.2285,1.2262,1.2317,1.2239,0.0023
2005-06-08,1.2239,1.2281,1.2355,1.2207,-0.0037
2005-06-09,1.2231,1.2237,1.2258,1.2176,-0.0007000000000000001
2005-06-10,1.2123,1.2231,1.2252,1.2108,-0.0088
2005-06-13,1.2114,1.2113,1.2123,1.2027,-0.0007000000000000001
2005-06-14,1.2028,1.2118,1.2154,1.2022,-0.0070999999999999995
2005-06-15,1.2121,1.2028,1.2133,1.2015,0.0077
2005-06-16,1.2109,1.2123,1.2169,1.2055,-0.001
2005-06-17,1.2289,1.2111,1.2291,1.2091,0.0149
2005-06-20,1.2147,1.2195,1.2241,1.2124,-0.0116
2005-06-21,1.2178,1.2153,1.2187,1.2066,0.0026
2005-06-22,1.2126,1.2174,1.2208,1.2096,-0.0043
2005-06-23,1.2039,1.2132,1.2146,1.2016,-0.0072
2005-06-24,1.2097,1.2029,1.211,1.1983,0.0048
2005-06-27,1.2165,1.2092,1.2188,1.2092,0.005600000000000001
2005-06-28,1.206,1.2168,1.2176,1.2047,-0.0086
2005-06-29,1.2077,1.2066,1.2113,1.2014,0.0014000000000000002
2005-06-30,1.2102,1.2073,1.2123,1.2043,0.0021
2005-07-01,1.1959,1.21,1.2109,1.1942,-0.0118
2005-07-04,1.1902,1.1934,1.1951,1.1886,-0.0048
2005-07-05,1.1916,1.1901,1.1943,1.187,0.0012
2005-07-06,1.1932,1.1917,1.1955,1.1892,0.0013
2005-07-07,1.1953,1.1932,1.2043,1.1909,0.0018
2005-07-08,1.1971,1.1947,1.1987,1.1873,0.0015
2005-07-11,1.2075,1.1967,1.2087,1.1957,0.0087
2005-07-12,1.2241,1.2075,1.2258,1.2052,0.0137
2005-07-13,1.2094,1.2241,1.2241,1.2071,-0.012
2005-07-14,1.2083,1.2083,1.2127,1.2056,-0.0009
2005-07-15,1.2035,1.2085,1.214,1.2012,-0.004
2005-07-18,1.2054,1.2022,1.209,1.2021,0.0016
2005-07-19,1.2035,1.2052,1.2068,1.1952,-0.0016
2005-07-20,1.2144,1.2033,1.2188,1.1995,0.0091
2005-07-21,1.2167,1.2153,1.2259,1.2101,0.0019
2005-07-22,1.2067,1.2165,1.2191,1.2053,-0.008199999999999999
2005-07-25,1.206,1.2054,1.2089,1.2027,-0.0006
2005-07-26,1.2012,1.2067,1.2071,1.198,-0.004
2005-07-27,1.2071,1.2019,1.2089,1.1961,0.0049
2005-07-28,1.2132,1.2065,1.215,1.2033,0.0051
2005-07-29,1.213,1.2127,1.2159,1.2073,-0.0002
2005-08-01,1.2176,1.2125,1.2252,1.2117,0.0038
2005-08-02,1.2199,1.2176,1.2255,1.2171,0.0019
2005-08-03,1.2341,1.2192,1.2345,1.2148,0.0116
2005-08-04,1.2387,1.2333,1.2404,1.2298,0.0037
2005-08-05,1.2363,1.239,1.2399,1.2313,-0.0019
2005-08-08,1.235,1.2343,1.2394,1.2318,-0.0011
2005-08-09,1.2371,1.2348,1.2418,1.2329,0.0017000000000000001
2005-08-10,1.2385,1.2377,1.2427,1.2334,0.0011
2005-08-11,1.2472,1.2387,1.2479,1.2379,0.006999999999999999
2005-08-12,1.2437,1.247,1.2487,1.2383,-0.0028000000000000004
2005-08-15,1.237,1.2458,1.2458,1.2344,-0.0054
2005-08-16,1.2363,1.2369,1.2374,1.2294,-0.0006
2005-08-17,1.2274,1.2351,1.237,1.2259,-0.0072
2005-08-18,1.2176,1.2277,1.2296,1.2157,-0.008
2005-08-19,1.2154,1.2182,1.2197,1.2127,-0.0018
2005-08-22,1.2225,1.2163,1.2245,1.2156,0.0058
2005-08-23,1.2231,1.2222,1.2256,1.2189,0.0005
2005-08-24,1.2269,1.2227,1.2282,1.2159,0.0031
2005-08-25,1.2298,1.2271,1.2329,1.2256,0.0024
2005-08-26,1.2283,1.23,1.2344,1.2271,-0.0012
2005-08-29,1.2231,1.2285,1.2346,1.2215,-0.0042
2005-08-30,1.2218,1.2221,1.2238,1.2168,-0.0011
2005-08-31,1.2344,1.2218,1.2359,1.2188,0.0103
2005-09-01,1.2501,1.2339,1.2525,1.2325,0.0127
2005-09-02,1.2525,1.2502,1.259,1.2466,0.0019
2005-09-05,1.254,1.2536,1.2586,1.251,0.0012
2005-09-06,1.2462,1.2545,1.2546,1.2444,-0.0062
2005-09-07,1.2418,1.2466,1.2537,1.2406,-0.0034999999999999996
2005-09-08,1.2403,1.2414,1.2458,1.2382,-0.0012
2005-09-09,1.2409,1.2396,1.2461,1.2374,0.0005
2005-09-12,1.228,1.2404,1.2417,1.2272,-0.0104
2005-09-13,1.2265,1.2277,1.2318,1.2246,-0.0012
2005-09-14,1.2288,1.227,1.2337,1.2258,0.0019
2005-09-15,1.2222,1.2283,1.2288,1.2191,-0.0054
2005-09-16,1.2236,1.2223,1.231,1.2196,0.0011
2005-09-19,1.2138,1.2168,1.2178,1.21,-0.008
